DESCRICAO_EVENTO,CASE_ID,DATA_HORA_EVENTO,RESPONSAVEL_EVENTO,_PROCESSING_TIMESTAMP
01.00 - Reserva realizada,92483,2021-05-02 17:28:03,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,93370,2021-05-02 17:28:38,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,92930,2021-05-02 17:29:20,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,93094,2021-05-02 17:29:24,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,93106,2021-05-02 17:29:27,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,93056,2021-05-02 17:29:40,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91579,2021-05-02 17:29:52,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91618,2021-05-02 17:37:21,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91564,2021-05-02 17:37:33,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91760,2021-05-02 17:37:44,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91697,2021-05-02 17:38:00,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91779,2021-05-02 17:39:00,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,92090,2021-05-02 17:39:21,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,92227,2021-05-02 17:39:44,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91857,2021-05-02 17:40:02,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,92013,2021-05-02 17:40:13,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91990,2021-05-02 17:40:13,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,92034,2021-05-02 17:40:25,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,91924,2021-05-02 17:40:34,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94705,2021-05-02 17:42:19,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,95444,2021-05-02 17:42:29,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,95507,2021-05-02 17:43:00,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,93535,2021-05-02 17:44:28,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94333,2021-05-02 17:45:03,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94124,2021-05-02 17:45:30,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94175,2021-05-02 17:45:59,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94126,2021-05-02 17:46:12,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94003,2021-05-02 17:46:17,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,94021,2021-05-02 17:46:23,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,93797,2021-05-02 17:47:48,Paul Jones,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,95099,2021-05-06 15:29:17,Michele Franklin,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46166,2021-05-15 10:55:37,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,95610,2021-06-21 13:53:54,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48382,2021-06-21 15:18:10,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48129,2021-06-21 15:18:26,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48089,2021-06-21 15:18:30,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48705,2021-06-21 15:18:34,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48514,2021-06-21 15:18:49,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51616,2021-06-21 15:19:12,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51617,2021-06-21 15:19:12,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52844,2021-06-21 15:19:25,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50940,2021-06-21 15:20:29,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50858,2021-06-21 15:20:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50683,2021-06-21 15:20:53,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51287,2021-06-21 15:21:11,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51285,2021-06-21 15:21:11,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51276,2021-06-21 15:21:15,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51383,2021-06-21 15:21:23,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50099,2021-06-21 15:21:51,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48703,2021-06-21 15:23:04,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48817,2021-06-21 15:23:05,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48399,2021-06-21 15:23:17,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48766,2021-06-21 15:36:37,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48819,2021-06-21 15:36:42,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48669,2021-06-21 15:36:42,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48733,2021-06-21 15:36:47,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,47946,2021-06-21 15:37:02,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,48277,2021-06-21 15:37:23,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,49549,2021-06-21 15:37:44,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,49360,2021-06-21 15:37:57,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50930,2021-06-21 15:38:04,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50494,2021-06-21 15:38:17,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50449,2021-06-21 15:38:27,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50438,2021-06-21 15:38:27,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50289,2021-06-21 15:39:00,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50254,2021-06-21 15:39:10,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,50352,2021-06-21 15:39:35,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52666,2021-06-21 15:40:04,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52274,2021-06-21 15:40:34,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52222,2021-06-21 15:40:47,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52268,2021-06-21 15:40:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52876,2021-06-21 15:41:30,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52725,2021-06-21 15:41:41,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82433,2021-06-21 16:40:22,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82980,2021-06-21 16:40:33,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82939,2021-06-21 16:46:18,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51746,2021-06-21 17:05:14,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,52160,2021-06-21 17:06:04,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51995,2021-06-21 17:06:42,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,51935,2021-06-21 17:06:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,47304,2021-06-21 17:06:59,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,47401,2021-06-21 17:07:07,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,47081,2021-06-21 17:07:31,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46991,2021-06-21 17:07:36,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46996,2021-06-21 17:07:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,47088,2021-06-21 17:07:57,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,47479,2021-06-21 17:08:59,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46473,2021-06-21 17:09:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46376,2021-06-21 17:09:57,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46372,2021-06-21 17:10:05,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46203,2021-06-21 17:10:30,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46238,2021-06-21 17:10:35,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,46812,2021-06-21 17:10:36,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,49676,2021-06-21 17:10:58,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,49630,2021-06-21 17:11:03,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,83066,2021-06-22 10:37:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82774,2021-06-22 10:37:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82846,2021-06-22 10:37:59,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82878,2021-06-22 10:38:03,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,82839,2021-06-22 10:38:07,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81712,2021-06-22 10:38:25,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81531,2021-06-22 11:28:39,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79278,2021-06-22 11:44:47,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79364,2021-06-22 11:45:09,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79370,2021-06-22 11:45:15,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79060,2021-06-22 12:10:34,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79164,2021-06-22 12:11:02,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79738,2021-06-22 12:11:12,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79843,2021-06-22 12:32:02,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79473,2021-06-22 12:32:38,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79617,2021-06-22 12:32:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79638,2021-06-22 12:32:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78461,2021-06-22 12:33:15,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78222,2021-06-22 12:33:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78420,2021-06-22 12:34:00,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78900,2021-06-22 12:34:16,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78892,2021-06-22 12:34:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78927,2021-06-22 12:34:23,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78982,2021-06-22 12:34:49,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78661,2021-06-22 12:35:17,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,78801,2021-06-22 12:35:17,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80923,2021-06-22 12:35:37,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81050,2021-06-22 12:36:02,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81343,2021-06-22 12:37:06,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81335,2021-06-22 12:37:07,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81405,2021-06-22 12:37:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,81098,2021-06-22 12:38:00,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80070,2021-06-22 12:38:36,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80224,2021-06-22 12:38:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80202,2021-06-22 12:38:55,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80186,2021-06-22 12:39:03,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79923,2021-06-22 12:39:08,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79971,2021-06-22 12:39:37,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,79969,2021-06-22 12:39:39,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80521,2021-06-22 12:39:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80318,2021-06-22 12:40:34,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,80317,2021-06-22 12:40:40,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89060,2021-06-22 12:41:12,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89039,2021-06-22 12:41:23,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89037,2021-06-22 12:41:23,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89119,2021-06-22 12:41:46,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89043,2021-06-22 12:41:51,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88941,2021-06-22 12:42:09,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88961,2021-06-22 12:42:09,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88934,2021-06-22 12:42:26,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89460,2021-06-22 13:16:37,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89587,2021-06-22 13:17:11,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89260,2021-06-22 13:17:28,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89259,2021-06-22 13:17:37,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89206,2021-06-22 13:17:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89296,2021-06-22 13:17:53,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88890,2021-06-22 13:18:17,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88264,2021-06-22 13:18:28,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88282,2021-06-22 13:19:00,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88313,2021-06-22 13:19:09,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88310,2021-06-22 13:19:09,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88152,2021-06-22 13:19:39,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88164,2021-06-22 13:19:44,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88631,2021-06-22 13:20:25,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88725,2021-06-22 13:20:54,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,88573,2021-06-22 13:21:39,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,90672,2021-06-22 13:22:05,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,90547,2021-06-22 13:23:44,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86926,2021-06-22 13:24:08,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86795,2021-06-22 13:24:13,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86539,2021-06-22 13:25:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86378,2021-06-22 16:12:38,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,87576,2021-06-22 16:13:46,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,87620,2021-06-22 16:13:58,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,87827,2021-06-22 16:14:29,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,87360,2021-06-22 16:14:42,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,87242,2021-06-22 16:14:52,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85258,2021-06-22 16:15:36,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85299,2021-06-22 16:15:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85305,2021-06-22 16:15:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,84793,2021-06-22 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85057,2021-06-22 16:17:08,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85064,2021-06-22 16:17:12,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85100,2021-06-22 16:17:22,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86069,2021-06-22 16:17:38,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86112,2021-06-22 16:17:56,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85994,2021-06-22 16:18:16,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,86195,2021-06-22 16:18:39,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85664,2021-06-22 16:37:27,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,85899,2021-06-22 16:38:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,90203,2021-06-22 16:38:58,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,90060,2021-06-22 16:39:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,90369,2021-06-22 16:39:40,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,90248,2021-06-22 16:39:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89651,2021-06-22 16:40:41,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,89970,2021-06-22 16:41:09,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38438,2021-06-23 10:57:38,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38355,2021-06-23 10:57:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38585,2021-06-23 10:57:44,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38630,2021-06-23 10:57:43,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38509,2021-06-23 10:57:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39380,2021-06-23 10:58:11,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,36815,2021-06-23 10:58:32,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37060,2021-06-23 10:58:33,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37970,2021-06-23 10:58:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37949,2021-06-23 10:58:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38146,2021-06-23 10:58:53,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39063,2021-06-23 10:59:31,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38457,2021-06-23 10:59:55,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38444,2021-06-23 11:00:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38306,2021-06-23 11:00:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39689,2021-06-23 11:00:35,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37966,2021-06-23 11:01:13,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37629,2021-06-23 11:01:19,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37732,2021-06-23 11:01:54,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37703,2021-06-23 11:02:04,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38153,2021-06-23 11:02:20,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38149,2021-06-23 11:02:20,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37987,2021-06-23 11:02:40,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38054,2021-06-23 11:02:50,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,36941,2021-06-23 11:03:08,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,37145,2021-06-26 15:50:10,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39132,2021-06-26 15:50:49,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39220,2021-06-26 15:50:57,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39241,2021-06-26 15:50:59,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39641,2021-06-26 15:51:15,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39638,2021-06-26 15:51:15,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39671,2021-06-26 15:51:18,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39755,2021-06-26 15:51:28,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39511,2021-06-26 15:51:30,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39460,2021-06-26 15:51:30,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39473,2021-06-26 15:51:35,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,39571,2021-06-26 15:51:40,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38847,2021-06-26 15:52:45,Patrick Long,2022-11-22 00:02:07.666219
01.00 - Reserva realizada,38842,2021-06-26 15:52:46,Patrick Long,2022-11-22 00:02:07.666219
